question_template,program,state,model,run_number,prompt_sent,response_json,answer_extracted,source,confidence,timestamp,error
What is the state-level administration address for {program} in {state}?,SNAP,TX,qwen/qwen3.6-plus:free,3,What is the state-level administration address for SNAP in Texas?,"{
  ""answer"": ""The Supplemental Nutrition Assistance Program (SNAP) in Texas is administered by the Texas Health and Human Services Commission (HHSC). The central state-level administrative headquarters for the HHSC is located at 701 W. 38th St., Austin, TX 78705. Official correspondence and inquiries regarding state benefits are typically directed to the HHSC Benefits Services at P.O. Box 15218, Austin, TX 78761-5218. (Note: Individual SNAP applications and case management for the state of Texas are primarily processed digitally through the official 'Your Texas Benefits' portal or through local, region-based eligibility offices rather than the central state administration)."",
  ""source"": ""https://hhs.texas.gov/"",
  ""confidence"": ""high""
}","The Supplemental Nutrition Assistance Program (SNAP) in Texas is administered by the Texas Health and Human Services Commission (HHSC). The central state-level administrative headquarters for the HHSC is located at 701 W. 38th St., Austin, TX 78705. Official correspondence and inquiries regarding state benefits are typically directed to the HHSC Benefits Services at P.O. Box 15218, Austin, TX 78761-5218. (Note: Individual SNAP applications and case management for the state of Texas are primarily processed digitally through the official 'Your Texas Benefits' portal or through local, region-based eligibility offices rather than the central state administration).",https://hhs.texas.gov/,high,2026-04-06T06:30:03.618880+00:00,
What is the state-level administration address for {program} in {state}?,SNAP,TX,openai/gpt-oss-120b:free,3,What is the state-level administration address for SNAP in Texas?,,,,,2026-04-06T06:30:10.530606+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,3,What is the state-level administration address for SNAP in Texas?,,,,,2026-04-06T06:30:37.678973+00:00,'NoneType' object is not subscriptable
What is the state-level administration address for {program} in {state}?,SNAP,TX,openai/gpt-oss-120b:free,4,What is the state-level administration address for SNAP in Texas?,,,,,2026-04-06T06:30:43.399298+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,4,What is the state-level administration address for SNAP in Texas?,,,,,2026-04-06T06:31:27.016192+00:00,'NoneType' object is not subscriptable
What is the state-level administration address for {program} in {state}?,SNAP,TX,qwen/qwen3.6-plus:free,5,What is the state-level administration address for SNAP in Texas?,"{
  ""answer"": ""The state-level administration for SNAP in Texas is overseen by the Texas Health and Human Services Commission (HHSC). Their central administrative headquarters is located at 701 W. 51st St., Austin, TX 78751. (Note: While this is the physical administrative headquarters, Texas HHS directs most SNAP applications and individual case correspondence through its online portal, YourTexasBenefits.com, or to local county eligibility offices, with general administrative mailing often sent to P.O. Box 149024, Austin, TX 78714-9024)."",
  ""source"": ""Texas Health and Human Services (hhs.texas.gov/about/locations)"",
  ""confidence"": ""high""
}","The state-level administration for SNAP in Texas is overseen by the Texas Health and Human Services Commission (HHSC). Their central administrative headquarters is located at 701 W. 51st St., Austin, TX 78751. (Note: While this is the physical administrative headquarters, Texas HHS directs most SNAP applications and individual case correspondence through its online portal, YourTexasBenefits.com, or to local county eligibility offices, with general administrative mailing often sent to P.O. Box 149024, Austin, TX 78714-9024).",Texas Health and Human Services (hhs.texas.gov/about/locations),high,2026-04-06T06:32:24.125019+00:00,
What is the state-level administration address for {program} in {state}?,SNAP,TX,openai/gpt-oss-120b:free,5,What is the state-level administration address for SNAP in Texas?,,,,,2026-04-06T06:32:29.704717+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,TX,meta-llama/llama-3.3-70b-instruct:free,5,What is the state-level administration address for SNAP in Texas?,,,,,2026-04-06T06:32:34.551980+00:00,"Error code: 402 - {'error': {'message': 'Provider returned error', 'code': 402, 'metadata': {'raw': '{""error"":""API key USD spend limit exceeded. Your account may still have USD balance, but this API key has reached its configured USD spending limit.""}', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,qwen/qwen3.6-plus:free,1,what is the public records requests email address for the agency that administers WIC in Massachusetts?,"{
  ""answer"": ""In Massachusetts, the WIC (Women, Infants, and Children) program is administered by the Massachusetts Department of Public Health (DPH). Public records requests for the department, including the WIC program, should be directed to the DPH Public Records Supervisor. The official email address to submit these requests is DPH.PublicRecords@state.ma.us. Requests can also be submitted electronically through the official online public records request portal on Mass.gov."",
  ""source"": ""Massachusetts Department of Public Health - Public Records Requests (Mass.gov)"",
  ""confidence"": ""high""
}","In Massachusetts, the WIC (Women, Infants, and Children) program is administered by the Massachusetts Department of Public Health (DPH). Public records requests for the department, including the WIC program, should be directed to the DPH Public Records Supervisor. The official email address to submit these requests is DPH.PublicRecords@state.ma.us. Requests can also be submitted electronically through the official online public records request portal on Mass.gov.",Massachusetts Department of Public Health - Public Records Requests (Mass.gov),high,2026-04-06T06:33:31.586744+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,openai/gpt-oss-120b:free,1,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:33:36.949878+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,meta-llama/llama-3.3-70b-instruct:free,1,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:33:58.551532+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,openai/gpt-oss-120b:free,2,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:03.516623+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,meta-llama/llama-3.3-70b-instruct:free,2,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:24.668280+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,openai/gpt-oss-120b:free,3,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:29.705058+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,meta-llama/llama-3.3-70b-instruct:free,3,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:34.425254+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457300000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,openai/gpt-oss-120b:free,4,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:39.566871+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,meta-llama/llama-3.3-70b-instruct:free,4,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:44.116740+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457300000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,openai/gpt-oss-120b:free,5,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:49.459960+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,MA,meta-llama/llama-3.3-70b-instruct:free,5,what is the public records requests email address for the agency that administers WIC in Massachusetts?,,,,,2026-04-06T06:34:54.087671+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457300000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,openai/gpt-oss-120b:free,1,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:34:59.117157+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,meta-llama/llama-3.3-70b-instruct:free,1,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:20.856579+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,openai/gpt-oss-120b:free,2,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:25.809476+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,meta-llama/llama-3.3-70b-instruct:free,2,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:30.416751+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457360000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,openai/gpt-oss-120b:free,3,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:35.440268+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,meta-llama/llama-3.3-70b-instruct:free,3,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:40.211464+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457360000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,openai/gpt-oss-120b:free,4,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:45.222918+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,meta-llama/llama-3.3-70b-instruct:free,4,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:35:49.978957+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457360000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,qwen/qwen3.6-plus:free,5,what is the public records requests email address for the agency that administers WIC in Rhode Island?,"{
  ""answer"": ""The agency that administers the WIC program in Rhode Island is the Rhode Island Department of Health (RIDOH). Public records requests (governed by the state's Access to Public Records Act, or APRA) are handled by the department's designated APRA Officer. While a standalone email strictly for records is not always prominently published, RIDOH accepts these inquiries through their official public contact email at health.inquiries@health.ri.gov (it is recommended to clearly mark the subject line as 'APRA Request')."",
  ""source"": ""Rhode Island Department of Health (health.ri.gov) and Rhode Island Access to Public Records Act (APRA) guidelines"",
  ""confidence"": ""medium""
}","The agency that administers the WIC program in Rhode Island is the Rhode Island Department of Health (RIDOH). Public records requests (governed by the state's Access to Public Records Act, or APRA) are handled by the department's designated APRA Officer. While a standalone email strictly for records is not always prominently published, RIDOH accepts these inquiries through their official public contact email at health.inquiries@health.ri.gov (it is recommended to clearly mark the subject line as 'APRA Request').",Rhode Island Department of Health (health.ri.gov) and Rhode Island Access to Public Records Act (APRA) guidelines,medium,2026-04-06T06:37:19.385013+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,openai/gpt-oss-120b:free,5,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:37:24.664236+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,RI,meta-llama/llama-3.3-70b-instruct:free,5,what is the public records requests email address for the agency that administers WIC in Rhode Island?,,,,,2026-04-06T06:37:46.003606+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,openai/gpt-oss-120b:free,1,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:37:51.086346+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,meta-llama/llama-3.3-70b-instruct:free,1,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:37:56.146900+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457480000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,openai/gpt-oss-120b:free,2,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:01.766022+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,meta-llama/llama-3.3-70b-instruct:free,2,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:23.900636+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,openai/gpt-oss-120b:free,3,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:29.220271+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,meta-llama/llama-3.3-70b-instruct:free,3,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:33.879846+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457540000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,openai/gpt-oss-120b:free,4,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:39.283354+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,meta-llama/llama-3.3-70b-instruct:free,4,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:43.869423+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457540000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,openai/gpt-oss-120b:free,5,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:49.134345+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,CA,meta-llama/llama-3.3-70b-instruct:free,5,what is the public records requests email address for the agency that administers WIC in California?,,,,,2026-04-06T06:38:53.670000+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457540000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,openai/gpt-oss-120b:free,1,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:38:58.745167+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,meta-llama/llama-3.3-70b-instruct:free,1,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:20.259112+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,openai/gpt-oss-120b:free,2,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:25.734386+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
